codigo_region,region_residencia,Servicio_salud,fecha,Porcentaje Camas UCI
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-14,33.33
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-15,29.17
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-16,29.17
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-17,12.5
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-18,20.83
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-19,16.67
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-20,25.0
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-21,12.5
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-22,20.83
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-23,12.5
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-24,12.5
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-25,16.67
10,Región de Los Lagos,Servicio de salud Chiloé,2020-08-26,12.5
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-12,86.21
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-13,89.66
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-15,75.86
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-16,75.86
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-18,89.66
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-19,75.86
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-21,79.31
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-22,72.41
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-23,71.43
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-29,72.97
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-04-30,75.68
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-01,70.27
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-02,89.19
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-03,72.97
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-06,78.38
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-07,78.38
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-08,70.27
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-09,72.97
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-12,81.08
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-13,72.97
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-14,86.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-15,72.97
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-16,81.08
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-17,78.38
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-18,87.18
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-19,78.05
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-20,75.61
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-21,70.73
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-23,70.73
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-24,73.17
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-26,73.17
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-27,65.85
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-28,70.73
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-29,70.73
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-05-31,73.17
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-01,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-02,65.85
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-03,75.61
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-04,75.61
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-05,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-06,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-07,75.61
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-08,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-09,73.17
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-10,68.29
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-11,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-12,85.37
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-13,87.8
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-14,75.61
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-15,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-16,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-17,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-18,87.8
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-19,87.8
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-20,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-21,90.24
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-22,78.05
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-23,87.8
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-24,90.24
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-25,92.68
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-26,85.37
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-27,85.37
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-28,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-29,85.37
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-06-30,85.37
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-01,78.05
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-02,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-04,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-05,75.61
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-06,90.24
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-07,80.49
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-08,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-09,82.93
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-10,90.24
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-11,80.95
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-12,83.33
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-13,90.48
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-14,80.95
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-15,90.48
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-17,90.48
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-18,93.02
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-19,93.02
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-20,90.7
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-21,83.72
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-23,83.72
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-24,82.22
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-25,82.22
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-26,86.67
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-27,84.44
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-28,88.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-30,91.11
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-07-31,95.56
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-01,88.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-02,88.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-03,91.11
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-04,91.11
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-05,84.44
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-06,88.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-07,88.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-08,80.0
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-09,80.0
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-10,77.78
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-11,71.11
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-12,75.56
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-13,77.78
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-14,62.22
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-15,62.22
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-16,71.11
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-17,75.56
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-18,68.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-19,71.11
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-20,77.78
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-21,64.44
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-22,62.22
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-23,66.67
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-24,68.89
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-25,64.44
10,Región de Los Lagos,Servicio de salud Reloncaví,2020-08-26,77.78
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-12,78.57
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-13,89.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-15,96.43
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-16,100.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-18,80.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-19,85.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-21,82.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-22,75.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-23,67.86
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-29,78.57
10,Región de Los Lagos,Servicio de salud Osorno,2020-04-30,71.43
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-01,67.86
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-02,60.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-03,66.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-06,70.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-07,66.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-08,73.33
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-09,66.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-12,70.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-13,80.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-14,70.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-15,63.33
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-16,66.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-17,60.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-18,60.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-19,56.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-20,60.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-21,66.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-23,62.5
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-24,62.5
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-26,75.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-27,79.17
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-28,60.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-29,56.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-05-31,46.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-01,46.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-02,53.33
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-03,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-04,40.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-05,33.33
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-06,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-07,44.12
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-08,44.12
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-09,44.12
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-10,41.18
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-11,53.12
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-12,56.25
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-13,62.5
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-14,71.88
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-15,75.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-16,75.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-17,75.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-18,75.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-19,78.12
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-20,84.38
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-21,93.75
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-22,84.38
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-23,82.35
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-24,73.53
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-25,70.59
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-26,76.47
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-27,73.53
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-28,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-29,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-06-30,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-01,52.94
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-02,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-04,61.76
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-05,55.88
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-06,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-07,55.56
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-08,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-09,61.11
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-10,55.56
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-11,52.78
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-12,52.78
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-13,58.33
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-14,58.33
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-15,63.89
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-17,66.67
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-18,70.59
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-19,61.76
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-20,67.65
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-21,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-23,47.06
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-24,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-25,52.94
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-26,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-27,58.82
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-28,61.76
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-30,73.53
10,Región de Los Lagos,Servicio de salud Osorno,2020-07-31,62.07
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-01,68.97
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-02,55.17
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-03,58.62
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-04,60.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-05,57.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-06,57.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-07,60.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-08,64.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-09,57.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-10,64.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-11,57.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-12,57.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-13,53.57
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-14,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-15,57.14
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-16,60.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-17,60.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-18,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-19,64.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-20,50.0
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-21,64.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-22,64.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-23,60.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-24,60.71
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-25,64.29
10,Región de Los Lagos,Servicio de salud Osorno,2020-08-26,64.29
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-12,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-13,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-15,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-16,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-18,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-19,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-21,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-22,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-23,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-29,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-04-30,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-01,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-02,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-03,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-06,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-07,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-08,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-09,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-12,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-13,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-14,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-15,87.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-16,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-17,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-18,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-19,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-20,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-21,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-23,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-24,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-26,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-27,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-28,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-29,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-05-31,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-01,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-02,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-03,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-04,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-05,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-06,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-07,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-08,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-09,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-10,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-11,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-12,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-13,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-14,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-15,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-16,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-17,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-18,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-19,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-20,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-21,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-22,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-23,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-24,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-25,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-26,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-27,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-28,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-29,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-06-30,87.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-01,87.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-02,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-04,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-05,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-06,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-07,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-08,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-09,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-10,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-11,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-12,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-13,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-14,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-15,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-17,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-18,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-19,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-20,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-21,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-23,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-24,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-25,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-26,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-27,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-28,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-30,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-07-31,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-01,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-02,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-03,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-04,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-05,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-06,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-07,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-08,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-09,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,Servicio de salud Aysén,2020-08-10,62.5
